ID,Name,Long,Lat,1964,1982,1990,2000
3356421281,Chibi,113.900628,29.724692,31912,105866,158262,271018
3357421281,Chibi,113.900628,29.724692,31912,105866,158262,271018
2191410902,Puyang,115.02933,35.762141,20805,105483,121711,448290
2308530302,Qujing,103.796167,25.49001,41103,103794,164853,311135
2249450702,Qinzhou,108.654543,21.980968,44197,103243,131633,367379
3518152102,Manzhouli,117.480335,49.587664,74647,102482,122137,181112
3426452402,Hezhou,111.566694,24.403582,55735,102348,125115,225723
2477330802,Quzhou,118.874375,28.93581,95361,101359,107357,199016
3450522601,Kaili,107.981121,26.566853,24929,101283,110436,213868
3178440882,Leizhou,110.096753,20.914242,40095,100299,137771,463820
2282421202,Xianning,114.322492,29.841443,19105,100121,115222,331707
2505350902,Ningde,119.547933,26.665617,26700,100115,171842,188808
3311371581,Linqing,115.704881,36.838277,63862,99806,108745,305575
3527130582,Shahe,114.5,36.85,12279,99390,124120,178024
3312420981,Yingcheng,113.572707,30.92837,29115,98970,238544,305507
3541350781,Shaowu,117.492534,27.340327,47675,98173,101116,170547
3396513401,Xichang,102.264449,27.894504,43859,97513,97513,245848
2399511402,Meishan,103.848538,30.07544,37519,96255,224600,242729
3300440982,Huazhou,110.639556,21.663889,24654,95997,97132,319850
3752361181,Dexing,117.578713,28.946464,33000,95844,81059,114925
3397652901,Akesu,80.260605,41.168779,45654,95832,130541,245602
3660360782,Nankang,114.765403,25.661471,28869,95705,163411,132462
3577350784,Jianyang,118.120463999999,27.331876,40536,95691,122323,156420
3320371081,Wendeng,122.058128,37.193913,16684,95510,123836,297483
3563222424,Wangqing,129.771607,43.312522,84391,95475,128141,162456
3294371082,Rongcheng,122.433666666667,37.125,16002,95077,96264,323226
3535130181,Xinji,115.217962,37.943268,41148,93040,134378,172870
2605511802,Yaan,103.013261,29.980537,47896,92905,94034,147474
3637431081,Zixing,113.236146,25.976243,48808,92704,112614,138215
3225440981,Gaozhou,110.85332,21.918035,37207,92664,106366,393675
3574622701,Pingliang,106.665106,35.542686,48313,92393,99265,156904
2476331102,Lishui,119.922796,28.46763,25145,91953,111987,199016
3271420683,Zaoyang,112.771959,32.128818,28024,91521,177610,344918
2304441402,Meizhou,116.122469,24.288384,65618,89800,234350,313821
3284440683,Sanshui,112.896652,23.155926,33661,89419,104199,330746
3747410781,Weihui,114.053,35.43,38688,89348,78223,115302
3298421381,Guangshui,113.82589,31.616854,40021,89284,131379,320278
3421370685,Zhaoyuan,120.434072,37.355469,35247,89156,105608,226734
3339152801,Linhe,107.426685,40.758277,17031,88865,144368,281385
2097430702,Changde,111.698497,29.031673,95674,88443,256678,759262
3629360982,Zhangshu,115.517,28.0833,44167,88411,84763,140962
3554130981,Botou,116.578368,38.083437,32684,88256,85376,165892
3390411381,Dengzhou,112.087425,32.687719,21107,87172,132178,250338
3350522401,Bijie,105.283992,27.302589,50473,87040,113079,273424
3522341181,Tianchang,119.003686,32.689438,30239,86434,158295,180114
3459441284,Sihui,112.733773,23.326504,24882,85959,96473,209261
3430522701,Duyun,107.518727,26.259407,57595,85612,132192,223538
3394370881,Qufu,116.986532,35.581137,14480,85507,82823,247660
3624420581,Yidu,111.450006,30.378327,29407,84819,139600,142496
3495140781,Jiexiu,111.916712,37.026945,24804,84795,177486,192780
3482452701,Hechi,108.085261,24.692931,18022,83977,88419,198137
3325421182,Wuxue,115.561217,29.844107,27334,83835,191471,294512
3443410183,Xinmi,113.390939,34.539449,47328,83254,86000,219437
2321341602,Bozhou,115.778676,33.844582,57625,83185,169336,297269
3260440183,Zengcheng,113.81086,23.261141,40763,82999,110661,359447
3539330482,Pinghu,121.01596,30.675767,37937,82709,102137,171529
3410622201,Zhangye,100.449822,38.925646,41821,82502,87376,232830
2392131102,Hengshui,115.69868,37.735302,15827,82406,124872,248471
3555420583,Zhijiang,111.760531,30.42594,22014,82330,77606,165240
3796231024,Dongning,131.125806,44.062672,48848,81842,87614,108859
3491520181,Qingzhen,106.470278,26.556036,19555,81071,88293,194290
3355469004,Qiongshan,110.354149,20.003143,31628,81037,84005,271084
2134420802,Jingmen,112.199265,31.035423,38222,80607,160794,583373
2105411303,Nanyang,112.528345,32.990614,17887,80253,228293,696638
3596440785,Enping,112.305126,22.183229,17641,80244,107570,151626
3643452601,Baise,106.618201,23.902333,37657,79650,80742,137165
2341512002,Ziyang,104.627636,30.128901,17063,78728,192619,280158
3351130682,Dingzhou,114.990251,38.516168,24157,78507,75965,273301
2509530402,Yuxi,102.546543,24.352036,16271,78224,167534,188580
3511421081,Shishou,112.425454,29.720938,31470,77795,68332,188409
2268431202,Huaihua,109.998488,27.554978,30463,77525,122924,346522
3543452702,Yizhou,108.636415,24.485214,32632,77442,70539,169907
3411652301,Changji,87.302493,44.012677,16588,76952,112318,232645
3503370684,Penglai,120.758848,37.810661,11170,76685,91087,189753
2420441602,Heyuan,114.700447,23.743538,43381,76527,103341,227773
3659141082,Huozhou,111.755398,36.568931,24787,76090,66959,132514
3402510183,Qionglai,103.464156,30.410275,33908,75348,61338,239331
3309420682,Laohekou,111.674928,32.38676,41465,74455,109824,309634
3457420684,Yicheng,111.286471,30.691967,14460,73902,78643,210098
3622152502,Xilinhaote,116.086032,43.933411,27077,73704,90646,142846
2469620302,Jinchang,102.188043,38.520089,37895,73240,133917,204902
2106511002,Neijiang,105.058433,29.580229,15751,73154,526733,696158
2436511902,Bazhong,106.744729,31.865236,35836,73091,121905,221889
3374450981,Beiliu,110.354215,22.708311,21352,71254,56671,258076
2389140602,Shuozhou,112.432825,39.331595,14308,71253,81752,250700
3582341182,Mingguang,117.989199,32.777056,40232,71224,75439,155007
2649360602,Yingtan,117.069202,28.260189,26521,71016,108739,135327
3682533001,Baoshan,99.161471,25.112065,27869,70545,63451,128069
3703152128,Ewenkezuzizhiqi,119.755244899999,49.1434304,18861,69212,107852,123205
3348440983,Xinyi,118.354445,34.369584,25046,69152,68914,276419
3528420582,Dangyang,111.788312,30.821266,21752,68987,67583,176580
2501610802,Yulin,109.734556,38.285342,58433,68946,79460,190664
2083440402,Zhuhai,113.576726,22.270715,22456,68868,331065,833908
3515440184,Conghua,113.586365,23.548404,18138,68650,62596,184062
3598522201,Tongren,109.189598,27.731515,35885,67203,68557,150429
3449532301,Chuxiong,101.528069,25.045532,28269,66621,106521,216199
3565420982,Anlu,113.689025,31.255594,20586,66551,59021,162216
3516530181,Anning,103.718932,36.104153,33741,66529,86160,183021
3499532101,Zhaotong,103.717465,27.338257,44963,65018,85973,191042
3570410882,Qinyang,112.950716,35.087539,14005,63848,75083,160245
3549622102,Jiuquan,98.494411,39.732488,52779,63822,73022,168129
3808410481,Wugang,111.887,29.2933,28270,62761,63175,106917
3531469005,Wenchang,110.797648,19.54339,19675,62213,64539,175524
3783360781,Ruijin,116.027135,25.885555,19873,61464,47119,110874
3618440282,Nanxiong,114.311982,25.117753,36101,61085,60861,143912
2445640302,Wuzhong,106.198225,37.997476,18374,60994,164688,218525
3508411681,Xiangcheng,114.9,33.45,21875,60544,65943,188589
3547469002,Qionghai,110.47465,19.258404,15319,60025,54143,168903
3560411481,Yongcheng,116.4495,33.929291,13638,59714,89695,163587
2444450602,Fangchenggang,108.355638,21.686114,28489,58807,95338,218636
3590612501,Shangzhou,109.941241,33.862703,14993,58736,53028,153042
3423652801,Kuerle,86.17401,41.72664,23958,58367,51675,226542
3564152103,Zhalantun,122.737467,48.013733,49874,57902,145290,162239
2496231102,Heihe,127.52846,50.245297,39720,56966,81955,192764
3710430581,Wugang,111.887,29.2933,28270,56817,51704,121698
3745140881,Yongji,110.433,34.8667,50165,55626,48495,115574
3540152921,Alashan,105.728969,38.851892,20727,55622,71678,170998
3546431281,Hongjiang,109.836669,27.208609,87053,55575,52940,168983
3556433101,Jishou,109.698092,28.26236,23781,55191,80132,165059
2368445302,Yunfu,112.044491,22.915094,14987,54994,61610,261636
3544422801,Enshi,109.488172,30.272156,47437,54982,93056,169877
3644222404,Huichun,119.2987939,26.1234705,23860,53828,88286,137163
3757422802,Lichuan,108.936376,30.290996,20080,53766,46782,114404
3702652101,Tulufan,89.189655,42.951384,17301,52833,56241,123379
3316522301,Xingyi,104.895489,25.092053,23802,51530,58276,303592
3854350782,Wuyishan,118.03531,27.756648,21675,50755,43833,100582
3498130182,Gaocheng,114.847052,38.021655,7783,50583,51499,191420
3639142302,Lishi,111.150733,37.517641,17239,49725,49064,137928
3726142303,Fenyang,111.787759,37.265454,19918,49699,47343,118677
3447152701,Dongsheng,109.963339,39.822507,19412,49131,74897,217703
3552130684,Gaobeidian,115.873758,39.326521,7935,45704,35204,166910
3486450481,Cenxi,110.994913,22.91835,12155,45460,79753,196208
2479430802,Zhangjiajie,110.479191,29.117096,13915,44481,54303,198567
3458341282,Jieshou,115.374564,33.257013,25202,44413,55457,209421
3821640381,Qingtongxia,106.078751,38.021259,13927,44206,49500,105122
3766510123,Wenjiang,103.856646,30.682203,22291,43880,50570,113645
3670469007,Dongfang,108.651775,19.095361,20403,41363,56620,130352
3409533103,Luxi,98.5833333333333,24.4333333333333,13759,40763,45087,233095
3633532801,Jinghong,100.771679,22.000143,10232,40158,54940,138989
3379532901,Dali,100.267638,25.606486,16341,38607,136956,255263
3463152827,Bayannaoer,107.387657,40.743213,21398,38176,46554,208372
3650150525,Tongliao,122.240549,43.652539,10406,37249,40190,135211
2460341802,Xuancheng,118.758816,30.940718,73636,36515,125977,209133
3571441882,Lianzhou,112.377534,24.780554,35821,35821,63336,159936
3841652303,Miquan,87.7,43.9666666666667,16904,33778,36037,101843
3408371481,Leling,117.231935,37.729907,8660,33121,35360,233927
3822140882,Hejin,112.043699999999,22.928007,4254,31875,39749,104924
2387341002,Huangshan,118.337476,29.714683,14756,31513,222546,251256
3708130683,Anguo,115.326648,38.41845,8878,29598,22576,121948
3759520382,Renhuai,106.400342,27.79165,17774,29363,30812,114304
3823140882,Hejin,110.712063,35.596383,4254,25984,39749,104924
3324152722,Yikezhao,109.8118598,39.621444,6164,25559,29439,296462
3655152632,Wulanchabu,113.132585,40.994786,9810,24786,28451,134035
3748522702,Fuquan,107.51705,26.679987,11107,23273,24067,115166
3648622103,Dunhuang,94.661881,40.14213,16709,22310,22757,135722
3758632801,Geermu,94.903801,36.403087,16719,19961,15713,114330
2173450503,Beihai,109.119899,21.481217,46765,18696,229907,475141
3510130681,Zhuozhou,115.974365,39.485284,17094,18576,72962,188532
3417152522,Xilinguole,116.048222,43.933454,4687,16502,18308,229389
3843653201,Hetian,79.922211,37.114157,25589,12888,13023,101750
3856533102,Ruili,97.851885,24.012777,3177,12369,13344,100360
2121330602,Shaoxing,120.586109,29.995762,165258,233842,293404,633118
3363210282,Pulandian,121.963201,39.394355,148125,103703,130117,266331
2120445202,Jieyang,116.372831,23.549993,132066,142765,179128,633570
3468211381,Beipiao,120.77073,41.800684,119848,154228,193511,204930
3131210381,Haicheng,122.685217,40.882377,103521,165167,207237,598195
3453220181,Jiutai,125.839574,44.151742,103088,152686,191577,212971
3140320581,Changshu,120.752507,31.653584,96875,147413,184960,565178
3455220284,Panshi,126.060427,42.946285,96151,134296,168503,212513
3153320282,Yixing,119.823166,31.340711,95647,153145,192152,534600
3213321281,Xinghua,119.852541,32.910459,93213,134626,168916,412891
3160330181,Xiaoshan,120.264494,30.182706,90066,191691,240516,496516
3165441381,Huiyang,114.456696,22.788734,87412,84614,106166,488626
3365210682,Fengcheng,124.066895,40.452322,87282,118454,148626,265130
3328330184,Yuhang,120.299402,30.419046,83951,159995,200747,293112
3416231282,Zhaodong,103.973028,28.347262,81174,139475,175001,229417
3525210781,Linghai,121.429488,29.287943,80176,62948,78982,178665
3112330282,Cixi,121.266461,30.169699,77162,165120,207178,675727
3215320584,Wujiang,120.645222,31.137729,76640,96219,120727,410656
3675231084,Ningan,129.482851,44.34072,76087,75912,95248,129692
3143320281,Jiangyin,120.284946,31.920673,73672,124367,156044,555454
3327440781,Taishan,112.8,22.25,73091,139680,175258,293725
3262320981,Dongtai,120.320627,32.866827,72711,112991,141771,354827
3448230182,Shuangcheng,126.312555,45.383285,71511,133344,167308,216351
3170350582,Jinjiang,104.083577,30.656026,71427,97885,122817,480433
3607211481,Xingcheng,120.72831,40.614763,68062,94591,118685,147186
3550210881,Gaizhou,122.348784,40.40049,66994,129797,162857,167771
3297360981,Fengcheng,115.767,28.2,64745,122688,153938,320548
3258500383,Yongchuan,105.927293,29.356134,60396,114238,143336,362379
3210320683,Tongzhou,121.073939,32.064244,60394,122255,153395,420678
3273320682,Rugao,120.573582,32.371993,58684,113126,141941,340836
3581350783,Jianou,118.304988,27.022727,58266,74700,93727,155062
3219321283,Taixing,120.051744,32.171854,58264,116183,145776,404306
3717231085,Muleng,130.524437,44.918813,57478,69532,87243,121029
3343350681,Longhai,117.818197,24.446706,57378,77058,96686,278654
3490220183,Dehui,125.705502,44.537347,57091,99687,125078,194453
3395510182,Pengzhou,103.958014,30.990109,56608,77063,96692,245869
3265330281,Yuyao,121.154629,30.037197,56392,141282,177268,348812
3405430281,Liling,113.496894,27.64613,56197,85928,107815,236428
3388320882,Huaian,119.015288,33.61036,56071,101710,127617,250702
3158370481,Tengzhou,117.164388,35.084021,55734,139922,175562,506623
3524230281,Nehe,124.884244,48.484099,55445,89020,111694,179096
3412360281,Leping,117.151796,28.97844,54578,87031,109199,232485
3232321088,Jiangdu,119.569989,32.434672,54106,112969,141744,383995
3200320583,Kunshan,120.98115,31.384913,53394,81633,102426,434429
3177330381,Ruian,120.655273,27.777511,50462,183419,230138,465230
3375431382,Lianyuan,111.664316,27.692542,49495,93541,117367,257929
3373321284,Jiangyan,120.127129,32.508753,47698,92930,116601,258211
3609210181,Xinmin,122.828091,41.99762,47328,66489,83425,146540
3485211282,Kaiyuan,124.038268,42.546307,46498,98085,123068,196517
3238350181,Fuqing,119.383735,25.720229,45325,79056,99193,376310
3266331082,Linhai,121.116666666667,28.85,45080,141996,178164,348192
3494330781,Lanxi,119.460396,29.208471,44249,76221,95635,193856
3154331081,Wenling,121.385181,28.3732,44158,153578,192696,533810
3202320483,Wujin,119.942436,31.701085,43561,116789,146536,431307
3334430181,Liuyang,113.64328,28.16379,43472,135805,170396,286516
3233441481,Xingning,115.73111,24.13663,43152,102203,128235,381745
3275321181,Danyang,119.606528,32.008662,42917,92063,115512,339123
3192320283,Xishan,120.357606,31.588533,42893,102217,128253,447149
3317320684,Haimen,121.181615,31.871173,42280,184507,231502,303543
3548510683,Mianzhu,104.22075,31.338077,40666,55880,70114,168713
3358512081,Jianyang,104.546774,30.410755,40536,87487,109771,270997
3185350583,Nanan,118.386279,24.960385,40423,63425,79580,456702
3370320982,Dafeng,120.461665,33.195112,39208,88881,111520,260613
3578210782,Beining,116.407526,39.90403,39200,59801,75033,156399
3326320481,Liyang,113.64328,28.16379,39110,96200,120703,294429
3606510184,Chongzhou,103.672999,30.63016,36702,51369,64453,147466
3481511381,Langzhong,106.005122,31.558365,35388,51856,65065,198447
3117445281,Puning,116.166004,23.297642,34607,93082,116791,646327
3461330283,Fenghua,121.406995,29.655143,32696,94190,118181,208806
3580430381,Xiangxiang,112.535028,27.73412,32663,65908,82696,156056
3175330681,Zhuji,120.236304,29.713667,32395,101656,127549,469031
3383321282,Jingjiang,120.277138,31.982751,32100,68887,86434,252903
3466411081,Yuzhou,113.464,34.1628,31578,78662,98698,206751
2286610502,Weinan,109.509786,34.499995,31435,116703,146429,329024
3342350182,Changle,119.523382,25.96312,30655,62555,78489,279122
3164330382,Leqing,120.962198,28.122909,30094,200212,251208,488980
2529341702,Chizhou,117.491568,30.6648,30082,45002,56465,175824
3542340881,Tongcheng,113.816966,29.245269,30014,39662,49765,170088
3380321081,Yizheng,119.184766,32.272258,29956,80923,101535,254666
3507430682,Linxiang,100.082523,23.895137,28935,56360,70716,188651
2276411702,Zhumadian,114.022298,33.011529,28436,95108,119333,338036
3573441283,Gaoyao,112.457775,23.025404,27911,40682,51044,157139
3492330881,Jiangshan,118.626636,28.737245,27827,67309,84453,193886
3393445381,Luoding,111.570011,22.768595,26592,70450,88395,248035
3446530381,Xuanwei,104.104475,26.219767,26463,80233,100670,217988
3371421181,Macheng,115.1,31.316667,26252,91560,114881,258848
3566360681,Guixi,117.245497,28.292519,24855,94065,118025,162123
3201320582,Zhangjiagang,120.555821,31.875428,24688,78101,97994,432352
3733341881,Ningguo,118.982981,30.633572,24008,35346,44350,117775
3415320482,Jintan,119.597897,31.723248,23986,51616,64764,229771
3595140981,Yuanping,112.711059,38.731402,22489,62538,78467,151810
3604130481,Wuan,114.196,36.6944,22229,64933,81473,147778
3475321183,Jurong,119.168695,31.944999,21929,53102,66628,199807
3226320681,Qidong,121.657428,31.80822,21367,80178,100600,392959
3267420281,Daye,114.979875,30.095643,20941,56781,71244,346853
3523500384,Nanchuan,107.099266,29.157891,20861,62063,77872,179814
3251370683,Laizhou,119.942327,37.177017,19965,118434,148600,366564
3290370181,Zhangqiu,117.534326,36.714015,19639,81201,101884,326880
3372410181,Gongyi,113.022646,34.747861,19595,107798,135255,258754
3586330185,Linan,119.724733,30.233873,19441,40128,50350,153680
3517411282,Lingbao,110.894206,34.516839,19066,52091,65359,182188
3196370282,Jimo,120.447161,36.389402,18870,53777,67475,439848
3212370783,Shouguang,118.790652,36.85548,18840,104147,130674,415466
3335320381,Xinyi,118.354445,34.369584,18787,62950,78984,285150
3236370782,Zhucheng,119.410103,35.995654,18621,77744,97546,379142
3269370283,Pingdu,119.992584,36.776382,18180,91606,114939,345937
3635130185,Luquan,114.316666666667,38.0833333333333,17082,22302,27983,138645
2240131003,Langfang,116.683752,39.538047,16978,126652,158911,375860
3521410182,Xingyang,113.383221,34.787375,16693,37873,47520,180195
3626130281,Zunhua,117.965867,40.189201,16213,43438,54503,141807
3603130282,Fengnan,118.085076,39.575013,16076,46942,58899,148192
3627142301,Xiaoyi,111.778994,37.146405,15717,66462,83391,141635
3254330783,Dongyang,120.241561,29.289634,15442,87311,109550,364412
3497410881,Jiyuan,112.601919,35.067243,14986,59661,74857,191538
3384370284,Jiaonan,120.04643,35.8725,14838,53486,67110,252217
3281370784,Anqiu,119.218978,36.478494,13442,85522,107306,333849
3520370687,Haiyang,121.158477,36.776425,13159,71123,89239,180227
3386410581,Linzhou,113.815701,36.078206,13051,45164,56668,251367
3658360481,Ruichang,115.681504,29.673795,12861,50564,63444,132531
3332370681,Longkou,120.477836,37.646064,12420,68808,86335,287024
3407370285,Laixi,120.51769,36.889084,12406,53622,67281,235264
3725140581,Gaoping,112.92392,35.797997,12282,33627,42193,119133
3663469006,Wanning,110.391073,18.795143,12201,40150,50377,131964
3681130984,Hejian,116.099518,38.446624,12056,30855,38715,128408
3385410184,Xinzheng,113.740589,34.395568,12035,31598,39647,251630
3506410782,Huixian,106.087709,33.768802,11716,41641,52248,188702
3526370686,Xixia,120.421,36.2375,11377,37379,46900,178088
3558370786,Changyi,119.398525,36.85882,11205,39838,49985,164802
3683610582,Huayin,110.092301,34.566096,10935,41170,51657,127962
3533410381,Yanshi,112.789504,34.727237,10848,39351,49375,174030
3487371482,Yucheng,116.629,36.9303,10768,44090,55320,195849
3440131081,Bazhou,116.391386,39.125898,10640,49423,62012,220081
3441131081,Bazhou,116.391386,39.125898,10640,49423,62012,220081
3656131182,Shenzhou,115.559574,38.001536,10567,26641,33427,133806
3462371083,Rushan,121.539764,36.919816,10540,85856,107725,208784
2214150100,Tongliao,122.265737,43.61944,9811,200427,251477,411625
3630610581,Hancheng,110.442847,35.476788,9390,70888,88944,140600
3572411082,Changge,113.76833,34.216688,8802,36236,45466,157758
3583410185,Dengfeng,113.050492,34.453667,8647,27883,34985,154373
3691130581,Nangong,115.386698,37.361496,8569,17456,21903,126690
3538130283,Qianan,118.701144,39.999175,7880,48130,60389,171575
3493131082,Sanhe,117.078295,39.982718,7175,34291,43026,193876
3349150421,Chifeng,118.886856,42.257817,6974,19380,24317,273746
3666321182,Yangzhong,119.797409,32.234827,6814,24604,30871,131431
3616130183,Jinzhou,121.127004,41.09512,6046,17617,22105,144252
3831131181,Jizhou,115.579334,37.550821,5309,16442,20630,103838
3592130184,Xinle,114.683766,38.343296,5240,12267,15392,152367
